batch,attack,seed,round,cid,principal_id,attack_active,valid,coherence,trainable_residual_norm,sketch_norm,loo_residual_ratio,aggregation_weight,existing_cumulative_q
clean_seed103,none,103,54,3,3,False,True,0.60870469521559,2.8189400478776756,0.9999999999999999,0.9154098562722184,0.1,1.0
clean_seed103,none,103,54,6,6,False,True,0.6039356152797484,2.848685103817909,0.9999999999999999,0.9250691313616473,0.1,1.0
clean_seed103,none,103,54,7,7,False,True,0.6023689505965295,3.044821410873228,1.0,0.9887615496471831,0.1,1.0
clean_seed103,none,103,54,8,8,False,True,0.5944393742591619,2.8861928537165498,0.9999999999999999,0.9372492286182948,0.1,1.0
clean_seed103,none,103,55,1,1,False,True,0.5827051016954257,2.9534151735386205,1.0,0.9829332303419485,0.1,1.0
clean_seed103,none,103,55,11,11,False,True,0.6226311128859312,3.020695040657741,1.0,1.0227803621116056,0.1,1.0
clean_seed103,none,103,55,12,12,False,True,0.598444965663655,2.627051140374477,0.9999999999999999,0.8743152289652235,0.1,1.0
clean_seed103,none,103,55,13,13,False,True,0.6063098400864125,3.004695621605111,1.0,1.0173631017155806,0.1,1.0
clean_seed103,none,103,55,18,18,False,True,0.6006037698571569,3.1382168805665205,0.9999999999999999,1.0625722074849642,0.1,1.0
clean_seed103,none,103,55,3,3,False,True,0.6243429375189385,2.778602583624266,0.9999999999999999,0.924753430478903,0.1,1.0
clean_seed103,none,103,55,5,5,False,True,0.5880463064931394,3.2306650728212896,1.0,1.0938743397022923,0.1,1.0
clean_seed103,none,103,55,6,6,False,True,0.6016273664799335,2.8106409722231853,0.9999999999999999,0.9354162038954676,0.1,1.0
clean_seed103,none,103,55,7,7,False,True,0.6113449319806761,2.9377051237392218,1.0,0.977704730760681,0.1,1.0
clean_seed103,none,103,55,9,9,False,True,0.6111169107604383,3.074410760476937,1.0,1.040968025092573,0.1,1.0
clean_seed103,none,103,56,1,1,False,True,0.5857207034053398,2.9173498379268046,1.0,0.977487241195848,0.1,1.0
clean_seed103,none,103,56,10,10,False,True,0.6005716517407117,3.209117876679708,0.9999999999999999,1.0940355205374048,0.1,1.0
clean_seed103,none,103,56,13,13,False,True,0.6121305075530342,2.9332849038606597,1.0,0.9828264444122258,0.1,1.0
clean_seed103,none,103,56,16,16,False,True,0.5807260284750833,3.268730386584519,1.0,1.1143583026259607,0.1,1.0
clean_seed103,none,103,56,19,19,False,True,0.5928591546379957,3.1983468944541897,1.0,1.0903635341540356,0.1,1.0
clean_seed103,none,103,56,3,3,False,True,0.6108858757147736,2.8078273916887926,1.0,0.9407906501903983,0.1,1.0
clean_seed103,none,103,56,5,5,False,True,0.6071538532832055,3.282742547140535,1.0,1.1191352544104851,0.09913966148619993,0.9913966148619993
clean_seed103,none,103,56,6,6,False,True,0.5928383350694106,2.895335890095262,1.0,0.9701112478014542,0.1,1.0
clean_seed103,none,103,56,7,7,False,True,0.6015177261302549,2.9128049775776548,1.0,0.9759644402802513,0.1,1.0
clean_seed103,none,103,56,8,8,False,True,0.5905403833330692,2.984540068633273,1.0,1.0174736401176556,0.1,1.0
clean_seed103,none,103,57,1,1,False,True,0.587562174159074,2.9620060714135907,0.9999999999999999,0.9583780302491643,0.1,1.0
clean_seed103,none,103,57,10,10,False,True,0.5956600022650407,2.9616696333111676,1.0,0.9582691733197296,0.1,1.0
clean_seed103,none,103,57,12,12,False,True,0.595214135273735,2.8289219864163226,1.0,0.9153177325448033,0.1,1.0
clean_seed103,none,103,57,17,17,False,True,0.5835706905462138,3.3787413956187486,1.0,1.140693609046613,0.09866214123328913,0.9866214123328912
clean_seed103,none,103,57,18,18,False,True,0.6114364017990815,3.0906447956069196,1.0,1.0434295950419632,0.1,1.0
clean_seed103,none,103,57,2,2,False,True,0.5955757974572762,3.175012249484667,1.0,1.0719128094053572,0.1,1.0
clean_seed103,none,103,57,5,5,False,True,0.5979214405489096,3.235360842890184,1.0,1.0922870395556403,0.09630354573373018,0.9630354573373017
clean_seed103,none,103,57,6,6,False,True,0.5814679463194159,2.827015131972335,0.9999999999999999,0.9147007562922433,0.1,1.0
clean_seed103,none,103,57,8,8,False,True,0.5773074940713808,2.9289652527971763,1.0,0.9476874395143834,0.1,1.0
clean_seed103,none,103,57,9,9,False,True,0.5983284417699513,3.2683888109220947,1.0,1.1034375798434084,0.1,1.0
clean_seed103,none,103,58,1,1,False,True,0.5907800648342963,2.846956374930765,1.0,0.9528366348262998,0.1,1.0
clean_seed103,none,103,58,10,10,False,True,0.5981208177844876,2.8196006829445484,1.0,0.9436810658386557,0.1,1.0
clean_seed103,none,103,58,11,11,False,True,0.6226453783255651,3.1407181239355912,1.0,1.103184492601145,0.1,1.0
clean_seed103,none,103,58,12,12,False,True,0.6131676680070042,2.6165000583938727,1.0,0.8757061164042121,0.1,1.0
clean_seed103,none,103,58,13,13,False,True,0.611512110018935,2.987874595575095,0.9999999999999999,1.0494978503658163,0.1,1.0
clean_seed103,none,103,58,14,14,False,True,0.607146038389384,3.271173700520708,1.0,1.1490073150840816,0.09476916896494281,0.9476916896494281
clean_seed103,none,103,58,16,16,False,True,0.5840720895213249,3.162846564108591,0.9999999999999999,1.1109571583040179,0.1,1.0
clean_seed103,none,103,58,5,5,False,True,0.5987139415451846,3.1504887536783057,0.9999999999999999,1.1066164488575707,0.09321363831324284,0.9321363831324283
clean_seed103,none,103,58,6,6,False,True,0.5799490876852894,2.7991218221395138,0.9999999999999999,0.9368270764391801,0.1,1.0
clean_seed103,none,103,58,8,8,False,True,0.5871805684879265,2.7335235140848955,1.0,0.9148722366504666,0.1,1.0
clean_seed103,none,103,59,1,1,False,True,0.5765733518353671,2.9054543996833377,1.0,0.9322133979192961,0.1,1.0
clean_seed103,none,103,59,10,10,False,True,0.6007406225568186,2.8613647908731488,0.9999999999999998,0.918067271913547,0.1,1.0
clean_seed103,none,103,59,15,15,False,True,0.5875125777234153,3.321823525507084,0.9999999999999999,1.0859948705173257,0.09938196603096472,0.9938196603096471
clean_seed103,none,103,59,16,16,False,True,0.5738086977257991,3.058783807997819,1.0,0.9814090517011542,0.1,1.0
clean_seed103,none,103,59,18,18,False,True,0.5969208430925999,3.116726713184259,1.0,1.0189431188418536,0.1,1.0
clean_seed103,none,103,59,2,2,False,True,0.5895512159151174,3.1570777174321902,1.0,1.0321349646148126,0.1,1.0
clean_seed103,none,103,59,4,4,False,True,0.5998873557872095,3.5081537109407686,1.0,1.1469112991143668,0.09828496472331111,0.982849647233111
clean_seed103,none,103,59,6,6,False,True,0.5878286530983713,2.768098347570298,1.0,0.8881427864242294,0.1,1.0
clean_seed103,none,103,59,8,8,False,True,0.5691780408716297,2.8728230177444263,0.9999999999999999,0.9217436375130098,0.1,1.0
clean_seed103,none,103,59,9,9,False,True,0.6013412613042103,3.130017045753314,1.0,1.023288091681812,0.1,1.0
clean_seed103,none,103,60,1,1,False,True,0.57866804988379,2.817510497994455,1.0,0.9417827600468139,0.1,1.0
clean_seed103,none,103,60,11,11,False,True,0.6068200003088157,2.9865035215536064,1.0,0.9982704701261491,0.1,1.0
clean_seed103,none,103,60,12,12,False,True,0.5946761848179923,2.7089161735811564,1.0,0.9054839556078689,0.1,1.0
clean_seed103,none,103,60,15,15,False,True,0.5974954576829531,3.2293965433783565,1.0,1.0813302311789657,0.0937852202970812,0.937852202970812
clean_seed103,none,103,60,19,19,False,True,0.6003371452558534,3.1667810310166438,1.0,1.0603640706136703,0.1,1.0
clean_seed103,none,103,60,2,2,False,True,0.5896792942519852,2.9916777175390243,1.0,1.0017325263298957,0.1,1.0
clean_seed103,none,103,60,4,4,False,True,0.5855392954307957,3.4103294414689285,1.0,1.1419137519365268,0.09256839433459167,0.9256839433459166
clean_seed103,none,103,60,5,5,False,True,0.6009411404359031,3.2047849352183815,1.0,1.0730892872181257,0.09129142964755645,0.9129142964755644
clean_seed103,none,103,60,6,6,False,True,0.5969907880822588,2.6565114688476075,1.0,0.8879671273658691,0.1,1.0
clean_seed103,none,103,60,8,8,False,True,0.5700204086359996,2.7616628028598917,1.0,0.9231150757547693,0.1,1.0
clean_seed104,none,104,1,10,10,False,False,,3.5172037136250003,1.0,0.9672470268435197,0.1,1.0
clean_seed104,none,104,1,11,11,False,False,,3.7378378198165674,0.9999999999999999,1.0287621828483902,0.1,1.0
clean_seed104,none,104,1,13,13,False,False,,3.6096251554394145,1.0,0.9926633439209998,0.1,1.0
clean_seed104,none,104,1,14,14,False,False,,3.794363236300891,1.0,1.0443196290651662,0.1,1.0
clean_seed104,none,104,1,16,16,False,False,,3.6333351693269003,0.9999999999999999,0.9991837056362594,0.1,1.0
clean_seed104,none,104,1,18,18,False,False,,3.6363034633488827,1.0,1.0008169612446,0.1,1.0
clean_seed104,none,104,1,19,19,False,False,,3.581303143334725,1.0,0.9848746617083756,0.1,1.0
clean_seed104,none,104,1,3,3,False,False,,3.674681719650921,1.0,1.0113797787424277,0.1,1.0
clean_seed104,none,104,1,7,7,False,False,,3.657854461464052,0.9999999999999999,1.006748425618464,0.1,1.0
clean_seed104,none,104,1,8,8,False,False,,3.6242964844853467,1.0,0.9966980261728546,0.1,1.0
clean_seed104,none,104,2,1,1,False,False,,3.2404389834531377,1.0,0.9766085781416103,0.1,1.0
clean_seed104,none,104,2,11,11,False,False,,3.2944867501101913,1.0,0.9928975787419013,0.1,1.0
clean_seed104,none,104,2,12,12,False,False,,3.2577965008852647,1.0,0.9818398139420739,0.1,1.0
clean_seed104,none,104,2,13,13,False,False,,3.400105840469717,1.0,1.0289216675561734,0.1,1.0
clean_seed104,none,104,2,16,16,False,False,,3.3045332289924683,1.0,0.9959254022888502,0.1,1.0
clean_seed104,none,104,2,17,17,False,False,,3.2164829302678886,1.0,0.9693886652969007,0.1,1.0
clean_seed104,none,104,2,2,2,False,False,,3.3180529599887123,0.9999999999999999,1.0040912679823062,0.1,1.0
clean_seed104,none,104,2,4,4,False,False,,3.35020333142231,1.0,1.0138204397610995,0.1,1.0
clean_seed104,none,104,2,5,5,False,False,,3.4349126513735437,1.0,1.0394547167016466,0.1,1.0
clean_seed104,none,104,2,8,8,False,False,,3.3579079221604955,1.0,1.0161519614025187,0.1,1.0
clean_seed104,none,104,3,10,10,False,False,,2.993120759367865,0.9999999999999998,1.003654975372632,0.1,1.0
clean_seed104,none,104,3,14,14,False,False,,2.95788082295338,0.9999999999999999,0.989043899802631,0.1,1.0
clean_seed104,none,104,3,15,15,False,False,,2.99064664727586,1.0,1.0028253546822543,0.1,1.0
clean_seed104,none,104,3,18,18,False,False,,3.0086801860246353,1.0,1.0088723712725927,0.1,1.0
clean_seed104,none,104,3,19,19,False,False,,2.9730208485319407,1.0,0.9941063586499013,0.1,1.0
clean_seed104,none,104,3,3,3,False,False,,2.9550027591403194,1.0,0.9880815447829625,0.1,1.0
clean_seed104,none,104,3,4,4,False,False,,3.029586101656135,1.0,1.0158825549321076,0.1,1.0
clean_seed104,none,104,3,6,6,False,False,,2.9376277840209144,1.0,0.9822717727942752,0.1,1.0
clean_seed104,none,104,3,8,8,False,False,,3.0157315724067164,0.9999999999999999,1.0112368462118348,0.1,1.0
clean_seed104,none,104,3,9,9,False,False,,2.982220815730619,1.0,0.9971826054566105,0.1,1.0
clean_seed104,none,104,4,11,11,False,False,,2.9392435626024147,1.0,1.0131452102502876,0.1,1.0
clean_seed104,none,104,4,14,14,False,False,,2.901107889436997,0.9999999999999999,0.9934448791692986,0.1,1.0
clean_seed104,none,104,4,15,15,False,False,,2.8962689852334877,0.9999999999999999,0.9917878623381527,0.1,1.0
clean_seed104,none,104,4,16,16,False,False,,2.962092512912942,1.0,1.0210211497814305,0.1,1.0
clean_seed104,none,104,4,17,17,False,False,,2.8904563141358466,0.9999999999999999,0.98979739229832,0.1,1.0
clean_seed104,none,104,4,18,18,False,False,,2.923456974598001,1.0,1.0077036380626785,0.1,1.0
clean_seed104,none,104,4,2,2,False,False,,2.8709016708092525,1.0,0.9831011710555598,0.1,1.0
clean_seed104,none,104,4,3,3,False,False,,2.8740193622238355,1.0,0.9841687820127134,0.1,1.0
clean_seed104,none,104,4,6,6,False,False,,2.9202504842169534,0.9999999999999999,1.0065983739693567,0.1,1.0
clean_seed104,none,104,4,9,9,False,False,,2.9512507768693146,1.0000000000000002,1.017284047799425,0.1,1.0
clean_seed104,none,104,5,11,11,False,False,,2.950785313529898,0.9999999999999999,1.0006869360639115,0.1,1.0
clean_seed104,none,104,5,13,13,False,False,,2.9259388252918757,1.0,0.9915797031644097,0.1,1.0
clean_seed104,none,104,5,14,14,False,False,,2.941615849906028,1.0,0.9968925344782535,0.1,1.0
clean_seed104,none,104,5,17,17,False,False,,2.906597468715988,1.0,0.9850250560041423,0.1,1.0
clean_seed104,none,104,5,2,2,False,False,,2.9487597041453113,0.9999999999999999,0.9993135354933147,0.1,1.0
clean_seed104,none,104,5,3,3,False,False,,2.884991353638533,1.0,0.9777028984149788,0.1,1.0
clean_seed104,none,104,5,4,4,False,False,,2.959537735418946,1.0,1.0036551066736576,0.1,1.0
clean_seed104,none,104,5,5,5,False,False,,2.977929325392518,0.9999999999999998,1.0098921662576303,0.1,1.0
clean_seed104,none,104,5,6,6,False,False,,2.9682108461944523,1.0,1.0065963808518534,0.1,1.0
clean_seed104,none,104,5,8,8,False,False,,2.9816259087971737,1.0,1.0111457724431256,0.1,1.0
clean_seed104,none,104,6,1,1,False,False,,2.9678417864333837,1.0,1.0089419321578112,0.1,1.0
clean_seed104,none,104,6,10,10,False,False,,2.941538746522407,1.0,0.9993386650898094,0.1,1.0
clean_seed104,none,104,6,11,11,False,True,0.4896803059595406,2.9653672872325676,1.0,1.0081007060465654,0.1,1.0
clean_seed104,none,104,6,13,13,False,False,,2.9434853761592965,1.0,1.0006617725634894,0.1,1.0
clean_seed104,none,104,6,15,15,False,False,,2.9130499837264723,1.0,0.989660083695562,0.1,1.0
clean_seed104,none,104,6,17,17,False,False,,2.928307794594368,0.9999999999999999,0.9948436701307032,0.1,1.0
clean_seed104,none,104,6,18,18,False,False,,3.0102830944512924,1.0,1.0233701996991056,0.1,1.0
clean_seed104,none,104,6,4,4,False,False,,2.927902571455599,0.9999999999999999,0.9947060023365802,0.1,1.0
clean_seed104,none,104,6,7,7,False,False,,2.9242754482645363,1.0,0.9934737478057983,0.1,1.0
clean_seed104,none,104,6,9,9,False,False,,2.9477807874809763,1.0,1.0021220325470637,0.1,1.0
clean_seed104,none,104,7,0,0,False,False,,2.939882555490477,0.9999999999999999,0.9925983264663375,0.1,1.0
clean_seed104,none,104,7,1,1,False,False,,3.0482647713368642,1.0,1.0323796420917197,0.1,1.0
clean_seed104,none,104,7,10,10,False,False,,2.98551655542171,1.0,1.011128213640519,0.1,1.0
clean_seed104,none,104,7,12,12,False,False,,2.9618048681952707,1.0,1.0030975913000961,0.1,1.0
clean_seed104,none,104,7,14,14,False,True,0.5204396831127385,3.002164127318416,1.0,1.0167663768598119,0.1,1.0
clean_seed104,none,104,7,15,15,False,False,,2.9356722433831974,0.9999999999999999,0.9911767905128751,0.1,1.0
clean_seed104,none,104,7,16,16,False,False,,2.928531492488094,1.0,0.9887658447507882,0.1,1.0
clean_seed104,none,104,7,3,3,False,True,0.4936125341057782,2.948285467346221,1.0,0.9954354181147365,0.1,1.0
clean_seed104,none,104,7,7,7,False,False,,3.0012066468445795,1.0,1.0164420994682337,0.1,1.0
clean_seed104,none,104,7,9,9,False,False,,2.9526587381757445,0.9999999999999999,0.9969119741419362,0.1,1.0
clean_seed104,none,104,8,0,0,False,False,,2.9444828379622177,1.0,0.9927952947524434,0.1,1.0
clean_seed104,none,104,8,10,10,False,True,0.5058682930297054,3.05343289960428,1.0,1.031715408311635,0.1,1.0
clean_seed104,none,104,8,13,13,False,True,0.5055544698461614,2.9403211973435646,1.0,0.9913921087085714,0.1,1.0
clean_seed104,none,104,8,16,16,False,True,0.486874653180853,2.9940731060708456,0.9999999999999999,1.0116585033013503,0.1,1.0
clean_seed104,none,104,8,17,17,False,True,0.5136344318955719,2.9595689615619025,0.9999999999999999,0.9978819036240327,0.1,1.0
clean_seed104,none,104,8,18,18,False,True,0.5239025600709284,2.9866857446205772,1.0,1.0091624095977691,0.1,1.0
clean_seed104,none,104,8,19,19,False,False,,2.965850919646465,0.9999999999999999,1.0021225922308792,0.1,1.0
clean_seed104,none,104,8,5,5,False,False,,3.0314042520518822,1.0,1.024272213765909,0.1,1.0
clean_seed104,none,104,8,6,6,False,False,,2.9056756389975704,0.9999999999999999,0.9797106185444859,0.1,1.0
clean_seed104,none,104,8,9,9,False,True,0.5388350518628933,2.938245546061236,1.0,0.9906922585345188,0.1,1.0
clean_seed104,none,104,9,0,0,False,False,,3.0398838660659244,0.9999999999999999,0.999054687244968,0.1,1.0
clean_seed104,none,104,9,13,13,False,True,0.5337692448372757,3.046198117513808,1.0,1.0020771357479703,0.1,1.0
clean_seed104,none,104,9,14,14,False,True,0.5193314373585695,3.034279773754131,1.0,0.9972129081051958,0.1,1.0
clean_seed104,none,104,9,17,17,False,True,0.5445412916925609,2.992516444650703,1.0,0.9834874332074554,0.1,1.0
clean_seed104,none,104,9,18,18,False,True,0.551293213800475,3.0492380333004196,1.0,1.0030771462485508,0.1,1.0
clean_seed104,none,104,9,2,2,False,False,,3.074077569016169,1.0,1.0112483583112983,0.1,1.0
clean_seed104,none,104,9,3,3,False,True,0.5099732969095099,2.9837605887834973,1.0,0.9806098302362951,0.1,1.0
clean_seed104,none,104,9,6,6,False,True,0.5226729331926483,3.0079092496091544,1.0,0.9885462626302681,0.1,1.0
clean_seed104,none,104,9,7,7,False,False,,3.1394892663388636,0.9999999999999999,1.032766186032575,0.1,1.0
clean_seed104,none,104,9,9,9,False,True,0.5645397107554342,3.042760226118178,1.0,1.000946207216783,0.1,1.0
clean_seed104,none,104,10,0,0,False,False,,2.982739108788427,0.9999999999999999,0.9837225971402744,0.1,1.0
clean_seed104,none,104,10,1,1,False,False,,3.1400574457040045,1.0,1.0421353966457876,0.1,1.0
clean_seed104,none,104,10,16,16,False,True,0.5167552784267386,3.038777084479452,0.9999999999999999,1.008522046813102,0.1,1.0
clean_seed104,none,104,10,17,17,False,True,0.5599727269542112,3.0127668155064264,1.0,0.9936258882299184,0.1,1.0
clean_seed104,none,104,10,18,18,False,True,0.5748999813660196,3.0400411063009245,1.0,1.0089415556612893,0.1,1.0
clean_seed104,none,104,10,19,19,False,False,,3.032093719773626,1.0,1.0063039437850305,0.1,1.0
clean_seed104,none,104,10,3,3,False,True,0.5286168248262849,2.993560337602502,1.0,0.9872914936897131,0.1,1.0
clean_seed104,none,104,10,5,5,False,False,,3.0130993110977515,1.0,0.9937355469746849,0.1,1.0
clean_seed104,none,104,10,8,8,False,True,0.4843374538962005,3.0642152465429033,1.0,1.0169645704198609,0.1,1.0
clean_seed104,none,104,10,9,9,False,True,0.5691111839847871,2.9668031137519026,1.0,0.9784668245589064,0.1,1.0
clean_seed104,none,104,11,0,0,False,True,0.5644120664498218,3.0582600365151946,0.9999999999999999,1.0030435323119067,0.1,1.0
clean_seed104,none,104,11,11,11,False,True,0.5082072439613223,3.0065745853567796,1.0,0.9858369066389618,0.1,1.0
clean_seed104,none,104,11,15,15,False,True,0.5266420858167977,2.9830227034783117,1.0,0.9781143926226199,0.1,1.0
clean_seed104,none,104,11,17,17,False,True,0.5728642968779939,3.048980366252137,1.0,0.9997414956237476,0.1,1.0
clean_seed104,none,104,11,19,19,False,True,0.5163921178985494,3.0497687448192305,0.9999999999999999,1.0002585712180438,0.1,1.0
clean_seed104,none,104,11,2,2,False,True,0.4952859456709074,3.1019373455888597,0.9999999999999999,1.0173687505248905,0.1,1.0
clean_seed104,none,104,11,4,4,False,True,0.5042853818566863,3.0855221131197856,1.0,1.0119849072405036,0.1,1.0
clean_seed104,none,104,11,5,5,False,True,0.5365351432410832,3.04146678878631,1.0,0.9972778408044795,0.1,1.0
clean_seed104,none,104,11,6,6,False,True,0.5289498927085226,2.956405188646002,1.0000000000000002,0.9693866768318651,0.1,1.0
clean_seed104,none,104,11,7,7,False,True,0.5087489190528057,3.1691174463191807,1.0,1.0394023790368707,0.1,1.0
clean_seed104,none,104,12,0,0,False,True,0.5688984282005045,3.0388373238969453,1.0,0.9973424356404199,0.1,1.0
clean_seed104,none,104,12,1,1,False,True,0.5419919691909819,3.209160276404748,1.0,1.0535470063899879,0.1,1.0
clean_seed104,none,104,12,11,11,False,True,0.5214124556103475,3.0542527352228666,1.0,1.0026918411059895,0.1,1.0
clean_seed104,none,104,12,16,16,False,True,0.561383299366761,3.0469347490920984,1.0,1.0002893925783918,0.1,1.0
clean_seed104,none,104,12,18,18,False,True,0.5666289856457888,3.0882726406645484,1.0,1.0138603607337808,0.1,1.0
clean_seed104,none,104,12,2,2,False,True,0.5376008915396974,3.107400917112664,0.9999999999999999,1.0201400528194282,0.1,1.0
clean_seed104,none,104,12,4,4,False,True,0.5113876853538816,3.045896172101178,0.9999999999999999,0.9996591403897869,0.1,1.0
clean_seed104,none,104,12,6,6,False,True,0.5543759151940398,3.0042860271490084,0.9999999999999999,0.9860027452324674,0.1,1.0
clean_seed104,none,104,12,8,8,False,True,0.5101205150514597,3.0348929114623897,1.0,0.9960478846377341,0.1,1.0
clean_seed104,none,104,12,9,9,False,True,0.5720802182162912,3.0460532438899306,1.0,0.9997106911454436,0.1,1.0
clean_seed104,none,104,13,0,0,False,True,0.5640216937263642,3.033889113486499,1.0,0.9795793239599928,0.1,1.0
clean_seed104,none,104,13,1,1,False,True,0.5688359354132473,3.2092169104834456,1.0,1.0417177474561967,0.1,1.0
clean_seed104,none,104,13,13,13,False,True,0.553067860540182,3.0652351799609927,1.0,0.989700313046045,0.1,1.0
clean_seed104,none,104,13,14,14,False,True,0.51482682283435,3.1735775483582382,1.0,1.0301491445635198,0.1,1.0
clean_seed104,none,104,13,15,15,False,True,0.5479425912961214,3.036789564365689,0.9999999999999999,0.9805158188697066,0.1,1.0
clean_seed104,none,104,13,17,17,False,True,0.5758045143111551,3.0971346978025913,1.0,1.005335653823823,0.1,1.0
clean_seed104,none,104,13,18,18,False,True,0.5723827503019108,3.0335538263513087,1.0,0.9794710667584483,0.1,1.0
clean_seed104,none,104,13,4,4,False,True,0.5356793061296832,3.1065470080429605,0.9999999999999999,1.008390907144322,0.1,1.0
clean_seed104,none,104,13,5,5,False,True,0.5592189512782149,3.154127028895602,0.9999999999999999,1.0238354699548382,0.1,1.0
clean_seed104,none,104,13,8,8,False,True,0.5414213498102086,3.0806971641983956,1.0000000000000002,0.9946926642822935,0.1,1.0
clean_seed104,none,104,14,0,0,False,True,0.5751948946065685,3.0775605661507,1.0,0.9753711189752694,0.1,1.0
clean_seed104,none,104,14,10,10,False,True,0.5196958952040187,3.1928867170304436,1.0,1.0284195952907602,0.1,1.0
clean_seed104,none,104,14,11,11,False,True,0.5593539216795222,3.104653714934062,1.0,0.9839577492876156,0.1,1.0
clean_seed104,none,104,14,14,14,False,True,0.5295413293735269,3.190472884919975,1.0,1.0276421069355026,0.1,1.0
clean_seed104,none,104,14,15,15,False,True,0.5537909834691483,3.0265248396999307,0.9999999999999999,0.9591963686995131,0.1,1.0
clean_seed104,none,104,14,16,16,False,True,0.5779692507510641,3.0814975758208294,1.0,0.9766188752565286,0.1,1.0
clean_seed104,none,104,14,17,17,False,True,0.5756524774111166,3.158275701427694,1.0,1.0172714870697812,0.1,1.0
clean_seed104,none,104,14,2,2,False,True,0.5707169175293688,3.1738562150754244,0.9999999999999999,1.0222899255425761,0.1,1.0
clean_seed104,none,104,14,3,3,False,True,0.5377399107094423,3.043415308672633,1.0,0.9645494642009048,0.1,1.0
clean_seed104,none,104,14,8,8,False,True,0.5613242253792436,3.1552713693060785,0.9999999999999999,1.016303800365411,0.1,1.0
clean_seed104,none,104,15,0,0,False,True,0.5826252703938601,3.089931820643528,1.0,0.995358305426732,0.1,1.0
clean_seed104,none,104,15,11,11,False,True,0.5624922491072759,3.1043412244586697,1.0,1.0009653472416322,0.1,1.0
clean_seed104,none,104,15,14,14,False,True,0.5513103837419784,3.1459394112401857,1.0,1.0143782875293557,0.1,1.0
clean_seed104,none,104,15,16,16,False,True,0.5715634371954563,3.0439322203508183,1.0,0.9805404755018884,0.1,1.0
clean_seed104,none,104,15,17,17,False,True,0.5843164988398892,3.1059215198513366,1.0,1.0014748984836161,0.1,1.0
clean_seed104,none,104,15,2,2,False,True,0.5856318344073405,3.2205051664372664,0.9999999999999999,1.038421307173949,0.1,1.0
clean_seed104,none,104,15,4,4,False,True,0.5560928096341182,3.0997626869941337,0.9999999999999999,0.998525117848366,0.1,1.0
clean_seed104,none,104,15,6,6,False,True,0.5621348244584041,3.0812149993443354,0.9999999999999999,0.9925503598212316,0.1,1.0
clean_seed104,none,104,15,7,7,False,True,0.5402946862834394,3.2156943807276623,0.9999999999999999,1.0368701150078368,0.1,1.0
clean_seed104,none,104,15,8,8,False,True,0.5733012103521795,3.1013473473515605,1.0,0.9990355837549297,0.1,1.0
clean_seed104,none,104,16,0,0,False,True,0.5879476218266783,3.0488931246735462,1.0,0.972061203745828,0.1,1.0
clean_seed104,none,104,16,10,10,False,True,0.5453311870094063,3.175652740311436,1.0,1.0161475171700756,0.1,1.0
clean_seed104,none,104,16,13,13,False,True,0.5584212281744916,3.1365238247598684,1.0,1.0036270202396134,0.1,1.0
clean_seed104,none,104,16,16,16,False,True,0.5989667873237597,3.1251887020847957,1.0,0.9963860874941893,0.1,1.0
clean_seed104,none,104,16,17,17,False,True,0.5789866477564293,3.1769099412253987,1.0,1.0165497971709996,0.1,1.0
clean_seed104,none,104,16,18,18,False,True,0.5770047471513441,3.12312296667587,1.0,0.9957274808569246,0.1,1.0
clean_seed104,none,104,16,2,2,False,True,0.5910777840038011,3.157555576276604,1.0,1.010356774351007,0.1,1.0
clean_seed104,none,104,16,5,5,False,True,0.5727568181392957,3.1099915634683337,0.9999999999999998,0.991540870475114,0.1,1.0
clean_seed104,none,104,16,6,6,False,True,0.5764992626085853,3.0844795671375524,0.9999999999999999,0.9834070262079707,0.1,1.0
clean_seed104,none,104,16,7,7,False,True,0.5633733116979863,3.211090012519186,1.0,1.0274867595601782,0.1,1.0
clean_seed104,none,104,17,10,10,False,True,0.5589077443536031,3.21581187173712,1.0,1.029929062736377,0.1,1.0
clean_seed104,none,104,17,11,11,False,True,0.592494980803063,3.0961440113455923,0.9999999999999999,0.9820781569053184,0.1,1.0
clean_seed104,none,104,17,12,12,False,False,,3.1557668726442274,0.9999999999999999,1.0106984323063877,0.1,1.0
clean_seed104,none,104,17,15,15,False,True,0.5628308603538432,3.0868753416990042,1.0,0.9791381909443909,0.1,1.0
clean_seed104,none,104,17,18,18,False,True,0.5785984334816096,3.1155972520301876,1.0,0.9882486072097473,0.1,1.0
clean_seed104,none,104,17,19,19,False,True,0.5363206747201973,3.198928830610787,0.9999999999999999,1.024521925933318,0.1,1.0
clean_seed104,none,104,17,2,2,False,True,0.5859859762682187,3.1817945215241203,0.9999999999999999,1.0190343154628918,0.1,1.0
clean_seed104,none,104,17,3,3,False,True,0.5368810698199511,3.1223624889205075,0.9999999999999999,0.9903944994395424,0.1,1.0
clean_seed104,none,104,17,5,5,False,True,0.5799552793418763,3.115328016342372,1.0,0.988163207277737,0.1,1.0
clean_seed104,none,104,17,9,9,False,True,0.5604876406646804,3.1526452243903127,1.0,1.009698661054654,0.1,1.0
clean_seed104,none,104,18,1,1,False,True,0.569480760625276,3.1689250962273734,1.0,1.031654430810895,0.1,1.0
clean_seed104,none,104,18,11,11,False,True,0.5873636128401917,3.0549766684200734,0.9999999999999999,0.9939257776914782,0.1,1.0
clean_seed104,none,104,18,15,15,False,True,0.5622813569905238,3.0651495338872112,1.0,0.9972354832369561,0.1,1.0
